ProdID,UPC,Category,Brand,Model,Model Description,Size,Color,MSRP,MAP,Each Cost,Manufacturer Prod,COO,Discontinued,UOM,Weight,Length,Width,Height,ORMD,Product Description,Replacement,Substitute,Recently Updated,
JT6886,708752160828,Jersey,Surly,MSURLY154,Merino Long Sleeve Jersey,Small,Black,130.00,130.00,75.00,04-000776,CN,No,EA,0.90,14.25,10.50,1.50,No,Surly Merino Wool Women's Long Sleeve Jersey: Black SM,,,,
JT6887,708752160811,Jersey,Surly,MSURLY154,Merino Long Sleeve Jersey,Medium,Black,130.00,130.00,75.00,04-000776,CN,No,EA,0.95,13.75,10.00,1.00,No,Surly Merino Wool Women's Long Sleeve Jersey: Black MD,,,,
JT6888,708752160804,Jersey,Surly,MSURLY154,Merino Long Sleeve Jersey,Large,Black,130.00,130.00,75.00,04-000776,CN,No,EA,1.05,14.00,10.00,1.00,No,Surly Merino Wool Women's Long Sleeve Jersey: Black LG,,,,
JT6889,708752160798,Jersey,Surly,MSURLY154,Merino Long Sleeve Jersey,X-Large,Black,130.00,130.00,75.00,04-000776,CN,No,EA,1.10,14.00,10.00,1.00,No,Surly Merino Wool Women's Long Sleeve Jersey: Black XL,,,,
KI0010,708752159884,Kickstand Part,Surly,MSURLY7979,Kickstand Plate,,,15.00,15.00,7.50,04-000586,TW,No,PAA,0.10,4.00,3.25,0.75,No,Surly Trucker Kickstand Plate,,,,
MA1001,708752034884,Sticker/Decal,Surly,23717,Logo Sticker/Decal,,,2.00,2.00,1.00,,US,No,EA,0.01,6.50,2.00,0.13,No,Surly Logo Sticker 6.4 x 1.75,,,,
MA1003,708752034891,Sticker/Decal,Surly,23717,Logo Sticker/Decal,,,4.00,4.00,2.00,,US,No,EA,0.01,13.00,3.25,0.13,No,Surly Logo Sticker 12 x 2.73,,,,
MA1004,708752034907,Sticker/Decal,Surly,23717,Logo Sticker/Decal,,,7.00,7.00,3.50,,US,No,EA,0.06,24.75,6.00,0.13,No,Surly Logo Sticker 24 x 5.46,,,,
MA1006,708752053175,Branded Sign/Banner,Surly,22645,Banner,,,32.00,32.00,16.00,,US,No,EA,0.20,18.00,3.00,0.50,No,Surly Banner: Black 18 x 36,,,,
MA1017,708752053182,Branded Sign/Banner,Surly,22645,Banner,,,96.00,96.00,48.00,,US,No,EA,0.54,9.50,9.50,1.00,No,Surly Banner: Black 36 x 72,,,,
MA1400,708752178144,Coffee&#44; Tea&#44; Alcohol,Surly,MSURLY16,Silipint,,,12.00,12.00,8.50,04-000876_REVA,US,No,EA,0.45,5.75,3.75,3.75,No,Surly Silicone Pint Glass,,,,
MA1700,708752196674,Coffee&#44; Tea&#44; Alcohol,Surly,MSURLY98,Hip Flask,,,25.00,25.00,13.00,MG690 6OZ STAINLESS ,CN,No,EA,0.20,4.50,3.75,1.00,No,Surly Hip Flask 6oz Stainless,,,,
MA1990,708752120327,Sticker/Decal,Surly,MSURLY01,Logo Headbadge,,,10.00,10.00,5.00,,TW,No,EA,0.05,2.75,4.00,0.75,No,Surly Headbadge White,,,,
MA1994,708752046771,Sticker/Decal,Surly,23717,Logo Sticker/Decal,,,2.00,2.00,1.00,,TW,No,EA,0.02,8.00,3.00,0.13,No,Surly Seat Stay Decal Set: Black (Non Standard),,,,
MA1995,708752047525,Sticker/Decal,Surly,23717,Logo Sticker/Decal,,,4.00,4.00,2.00,,TW,No,SET,0.01,5.00,2.75,0.13,No,Surly Fork Decal Set: Black (Non Standard),,,,
MA1996,708752029217,Sticker/Decal,Surly,23717,Logo Sticker/Decal,,,4.00,4.00,2.00,FORK DECAL SET-WHITE,TW,No,SET,0.01,5.50,4.75,0.13,No,Surly Fork and Conundrum Decal Set: White,,,,
MA1997,708752028883,Sticker/Decal,Surly,23708,Cross Check,,,14.00,14.00,7.00,CROSSCHK STICKER SET,TW,No,SET,0.05,7.00,4.00,1.00,No,Surly Cross Check Frame Decal Set with Headbadge: White/Black,,,,
MA1998,708752028890,Sticker/Decal,Surly,23714,1x1,,,14.00,14.00,7.00,1X1 STICKER SET&#44;BADGE,TW,No,SET,0.05,8.00,2.00,0.50,No,Surly 1x1 Frame Decal Set with Headbadge: White,,,,
MA2001,708752028913,Sticker/Decal,Surly,23707,Steamroller,,,14.00,14.00,7.00,STEAMROLLER STICKER SE,TW,No,SET,0.05,7.75,2.75,0.25,No,Surly Steamroller Frame Decal Set with Headbadge: White,,,,
MA2005,708752028937,Sticker/Decal,Surly,23713,Karate Monkey,,,14.00,14.00,7.00,,TW,No,SET,0.01,8.00,1.00,0.01,No,Surly Karate Monkey Frame Decal Set with Headbadge: White,,,,
MA2006,708752031890,Sticker/Decal,Surly,23712,Long Haul Trucker,,,14.00,14.00,7.00,LHT DECAL/BADGE,TW,No,EA,0.05,3.25,0.50,7.00,No,Surly Long Haul Trucker Decal Set with Headbadge White,,,,
MA2007,708752034402,Sticker/Decal,Surly,23710,Pugsley,,,14.00,14.00,7.00,,TW,No,SET,0.05,6.75,2.50,0.50,No,Surly Pugsley Decal Set with Headbadge White,,,,
MA2009,708752043534,Sticker/Decal,Surly,23709,Big Dummy,,,14.00,14.00,7.00,,TW,No,EA,0.05,7.50,2.50,0.50,No,Surly Big Dummy Frame Decal Set with Headbadge: White,,,,
MA2011,708752043589,Sticker/Decal,Surly,23716,Travelers Check,,,14.00,14.00,7.00,,TW,No,EA,0.05,8.50,3.00,0.13,No,Surly Travelers Check Frame Decal Set with Headbadge: White,,,,
MA2012,708752068353,Sticker/Decal,Surly,26303,Troll,,,14.00,14.00,7.00,,TW,No,EA,0.05,7.00,2.25,0.13,No,Surly Troll Decal Set with Headbadge,,,,
MA2013,708752068360,Sticker/Decal,Surly,27230,Ogre,,,14.00,14.00,7.00,,TW,No,EA,0.25,7.00,4.00,0.25,No,Surly Ogre Decal Set with Headbadge White,,,,
MA2015,708752068384,Sticker/Decal,Surly,MSURLY90,Trucker Deluxe,,,14.00,14.00,7.00,,TW,No,EA,0.05,7.50,2.50,0.50,No,Surly Trucker Deluxe Decal Set with Headbadge White,,,,
MA2017,708752075498,Sticker/Decal,Surly,23712,Long Haul Trucker,,,14.00,14.00,7.00,,TW,No,EA,0.05,3.25,0.50,7.00,No,Surly Long Haul Disc Trucker Decal Set with Headbadge: White,,,,
MA2018,708752085992,Sticker/Decal,Surly,29239,Krampus,,,14.00,14.00,7.00,,TW,No,EA,0.05,7.25,2.25,0.75,No,Surly Krampus Frame Decal Set with Headbadge Black,,,,
MA2019,708752103382,Sticker/Decal,Surly,23715,Instigator,,,14.00,14.00,7.00,,TW,No,EA,0.01,8.00,1.00,0.01,No,Surly Instigator 2.0 Frame Decal Set: White,,,,
MA2020,708752103399,Sticker/Decal,Surly,32934,Straggler,,,14.00,14.00,7.00,,TW,No,EA,0.05,7.00,2.25,0.13,No,Surly Straggler Frame Decal Set: White,,,,
MA2021,708752103405,Sticker/Decal,Surly,32933,ECR,,,14.00,14.00,7.00,,TW,No,EA,0.03,8.50,4.00,0.25,No,Surly ECR Frame Decal Set: White,,,,
MA2022,708752113619,Sticker/Decal,Surly,MSURLY86,Ice Cream Truck,,,14.00,14.00,7.00,,TW,No,EA,0.05,7.00,3.25,0.50,No,Surly Ice Cream Truck Frame Decal Set White,,,,
MA2023,708752117396,Sticker/Decal,Surly,26303,Troll,,,14.00,14.00,7.00,,TW,No,EA,0.05,8.75,2.25,0.50,No,Surly World Troller Frame Decal Set with Headbadge White,,,,
MA2024,708752150164,Sticker/Decal,Surly,MSURLY556,Wednesday Wednesday Decal Set,,,14.00,14.00,7.00,0,TW,No,EA,0.05,7.00,1.75,0.50,No,Surly Wednesday Decal Set White,,,,
MA2038,708752150157,Sticker/Decal,Surly,K7148,Midnight Special Decal Set,,,14.00,14.00,7.00,0,TW,No,EA,0.03,8.50,4.00,0.25,No,Surly Midnight Special Decal Set White,,,,
MA2039,708752150140,Sticker/Decal,Surly,K7149,Pack Rat Decal Set,,,14.00,14.00,7.00,0,TW,No,EA,0.03,8.50,4.00,0.25,No,Surly Pack Rat Decal Set White,,,,
MA2601,708752050426,Sticker/Decal,Surly,23709,Big Dummy,,,14.00,14.00,7.00,,TW,No,EA,0.05,7.25,2.00,0.50,No,Surly Big Dummy Frame Decal Set with Headbadge: Black,,,,
MA2602,708752050433,Sticker/Decal,Surly,23710,Pugsley,,,14.00,14.00,7.00,,TW,No,EA,0.05,7.50,2.50,0.50,No,Surly Pugsley Decal Set with Headbadge Black,,,,
MA2603,708752050440,Sticker/Decal,Surly,23712,Long Haul Trucker,,,14.00,14.00,7.00,,TW,No,EA,0.05,3.25,0.50,7.00,No,Surly Long Haul Trucker Decal Set with Headbadge Black,,,,
MA2604,708752050457,Sticker/Decal,Surly,23713,Karate Monkey,,,14.00,14.00,7.00,,TW,No,EA,0.05,10.50,4.25,0.25,No,Surly Karate Monkey Frame Decal Set with Headbadge: Black,,,,
MA2606,708752050471,Sticker/Decal,Surly,23708,Cross Check,,,14.00,14.00,7.00,,TW,No,EA,0.05,8.25,3.50,0.25,No,Surly Cross Check Frame Decal Set with Headbadge: Black,,,,
MA2607,708752050488,Sticker/Decal,Surly,23707,Steamroller,,,14.00,14.00,7.00,,TW,No,EA,0.05,7.50,4.25,0.50,No,Surly Steamroller Frame Decal Set with Headbadge: Black,,,,
MA2612,708752068391,Sticker/Decal,Surly,26303,Troll,,,14.00,14.00,7.00,,TW,No,EA,0.10,3.50,3.00,0.25,No,Surly Troll Decal Set with Headbadge: Black,,,,
MA2613,708752068407,Sticker/Decal,Surly,27230,Ogre,,,14.00,14.00,7.00,,TW,No,EA,0.05,7.00,4.25,0.25,No,Surly Ogre Decal Set with Headbadge Black,,,,
MA2615,708752068421,Sticker/Decal,Surly,MSURLY90,Trucker Deluxe,,,14.00,14.00,7.00,,TW,No,EA,0.10,8.00,4.00,0.10,No,Surly Trucker Deluxe Decal Set with Headbadge Black,,,,
MA2617,708752075504,Sticker/Decal,Surly,23712,Long Haul Trucker,,,14.00,14.00,7.00,,TW,No,EA,0.05,6.50,2.00,0.25,No,Surly Long Haul Disc Trucker Decal Set with Headbadge: Black,,,,
MA2618,708752085985,Sticker/Decal,Surly,29239,Krampus,,,14.00,14.00,7.00,,TW,No,EA,0.05,7.25,2.25,0.75,No,Surly Krampus Frame Decal Set with Headbadge: Black with White Fill,,,,
MA2619,708752103412,Sticker/Decal,Surly,23715,Instigator,,,14.00,14.00,7.00,,TW,No,EA,0.01,8.00,1.00,0.01,No,Surly Instigator 2.0 Frame Decal Set: Black,,,,
MA2620,708752103429,Sticker/Decal,Surly,32934,Straggler,,,14.00,14.00,7.00,,TW,No,EA,0.05,6.75,5.75,0.75,No,Surly Straggler Frame Decal Set: Black,,,,
MA2621,708752103436,Sticker/Decal,Surly,32933,ECR,,,14.00,14.00,7.00,,TW,No,EA,0.05,8.50,3.00,0.13,No,Surly ECR Frame Decal Set: Black,,,,
MA2622,708752113602,Sticker/Decal,Surly,MSURLY86,Ice Cream Truck,,,14.00,14.00,7.00,,TW,No,EA,0.05,3.25,0.50,7.00,No,Surly Ice Cream Truck Frame Decal Set Black,,,,
MA2623,708752117389,Sticker/Decal,Surly,26303,Troll,,,14.00,14.00,7.00,,TW,No,EA,0.04,8.00,3.00,0.25,No,Surly World Troller Frame Decal Set with Headbadge Black,,,,
MA2624,708752150133,Sticker/Decal,Surly,MSURLY556,Wednesday Wednesday Decal Set,,,14.00,14.00,7.00,0,TW,No,EA,0.05,6.75,2.25,0.50,No,Surly Wednesday Decal Set Black,,,,
MA2627,708752110731,Sticker/Decal,Surly,23708,Cross Check,,,14.00,14.00,7.00,,TW,No,EA,0.05,7.00,4.50,0.25,No,Surly Cross Check Frame Decal Set with Headbadge: Black/MilkFat,,,,
MA2634,708752103450,Sticker/Decal,Surly,23710,Pugsley,,,15.00,15.00,8.00,,TW,No,EA,0.03,8.50,4.00,0.25,No,Surly Pugsley Frame Decal Set: Canvas Green,,,,
MA2635,708752120303,Sticker/Decal,Surly,MSURLY86,Ice Cream Truck,,,4.00,4.00,2.00,,TW,No,EA,0.04,8.50,4.00,0.25,No,Surly Ice Cream Truck Model Only Decal Set Yellow,,,,
MA2636,708752120297,Sticker/Decal,Surly,MSURLY86,Ice Cream Truck,,,4.00,4.00,2.00,,TW,No,EA,0.04,8.50,4.00,0.25,No,Surly Ice Cream Truck Model Only Decal Set Silver and Black,,,,
MA2638,708752150126,Sticker/Decal,Surly,K7148,Midnight Special Decal Set,,,14.00,14.00,7.00,0,TW,No,EA,0.03,8.50,4.00,0.25,No,Surly Midnight Special Decal Set Black,,,,
MA2639,708752150119,Sticker/Decal,Surly,K7149,Pack Rat Decal Set,,,14.00,14.00,7.00,0,TW,No,EA,0.03,8.50,4.00,0.25,No,Surly Pack Rat  Decal Set Black,,,,
MA2641,708752087170,Sticker/Decal,Surly,27231,Moonlander,,,15.00,15.00,8.00,,TW,No,EA,0.03,8.00,4.00,0.25,No,Surly Moonlander Frame Decal Set with Headbadge: Silver,,,,
MA2801,708752120273,Sticker/Decal,Surly,23709,Big Dummy,,,15.00,15.00,8.00,,TW,No,EA,0.04,8.50,4.00,0.25,No,Surly Big Dummy Decal Set with Headbadge Transparent,,,,
MA2812,708752120198,Sticker/Decal,Surly,26303,Troll,,,15.00,15.00,8.00,,TW,No,EA,0.04,8.50,4.00,0.25,No,Surly Troll Decal Set with Headbadge Transparent,,,,
MA2813,708752120181,Sticker/Decal,Surly,27230,Ogre,,,15.00,15.00,8.00,,TW,No,EA,0.04,8.50,4.00,0.25,No,Surly Ogre Decal Set with Headbadge Transparent,,,,
MA2814,708752120174,Sticker/Decal,Surly,27231,Moonlander,,,15.00,15.00,8.00,,TW,No,EA,0.04,8.50,4.00,0.25,No,Surly Moonlander Decal Set with Headbadge Transparent,,,,
MA2819,708752120150,Sticker/Decal,Surly,23715,Instigator,,,15.00,15.00,8.00,,TW,No,EA,0.01,8.00,1.00,0.01,No,Surly Instigator 2.0 Decal Set with Headbadge Transparent,,,,
MA2820,708752120143,Sticker/Decal,Surly,32934,Straggler,,,15.00,15.00,8.00,,TW,No,EA,0.04,8.50,4.00,0.25,No,Surly Straggler Decal Set with Headbadge Transparent,,,,
MA2821,708752120136,Sticker/Decal,Surly,32933,ECR,,,15.00,15.00,8.00,,TW,No,EA,0.04,8.50,4.00,0.25,No,Surly ECR Decal Set with Headbadge Transparent,,,,
MA2822,708752120129,Sticker/Decal,Surly,MSURLY86,Ice Cream Truck,,,15.00,15.00,8.00,,TW,No,EA,0.04,8.50,4.00,0.25,No,Surly Ice Cream Truck Decal Set with Headbadge Transparent,,,,
MA4136,708752207578,Catalog,Surly,MSURLY39,Intelligencer,,,0.00,0.00,0.00,SURLY INTELLIGENCER V5,US,No,EA,0.18,8.00,5.00,0.20,No,Surly Intelligencer Volume 6,,,,
MA6801,708752167872,Bike Repair/Maintenance Guide,Surly,MSURLY68,Field Notebook,,,5.00,5.00,2.50,,US,No,EA,0.10,4.75,3.50,0.25,No,Surly Field Notebook,,,,
RK0102,708752033979,Rear Mount Rack,Surly,6142,Rear Rack,,Black,140.00,140.00,80.00,RU-310 04-,TW,No,EA,2.63,16.00,12.50,7.00,No,Surly 26-29 CroMoly Rear Rack: Black,,RK0103,,
RK0103,708752033986,Rear Mount Rack,Surly,6142,Rear Rack,,Silver,140.00,140.00,80.00,RU-310 04-,TW,No,EA,2.95,17.00,13.00,6.75,No,Surly 26-29 CroMoly Rear Rack: Silver,,RK0102,,
RK0105,708752103467,Front Mount Rack,Surly,6044,CroMoly Front Mount,,Silver,125.00,125.00,70.00,RU-320 04-,TW,No,EA,3.30,21.00,13.50,7.00,No,Surly CroMoly Front Rack 2.0: Silver,,RK0106,,
RK0106,708752103474,Front Mount Rack,Surly,6044,CroMoly Front Mount,,Black,125.00,125.00,70.00,RU-320 04-,TW,No,EA,4.00,21.00,13.50,7.00,No,Surly CroMoly Front Rack 2.0: Black,,RK0105,2018-04-26,
RK0121,708752035614,Bicycle Mounted Rack Part,Surly,25222,Rack Parts,,,60.00,60.00,33.00,RK0121,TW,No,SET,0.55,7.50,3.50,1.25,No,Surly Rear Rack Hardware Set,,,,
RK0126,708752067943,Bicycle Mounted Rack Part,Surly,25222,Rack Parts,,,8.00,8.00,4.00,RK0126,TW,No,EA,0.15,4.75,2.50,1.50,No,Surly Rack Front Mid- Blade Adaptor kit,,,,
RK0127,708752068599,Bicycle Mounted Rack Part,Surly,MSURLY56,Stock Kit,,,25.00,12.00,12.50,RK0127,TW,No,EA,0.63,4.50,3.50,1.50,No,Surly Front Rack Plate Kit #1 Pavement Bikes,,,,
RK0128,708752068605,Bicycle Mounted Rack Part,Surly,MSURLY56,Stock Kit,,,25.00,25.00,12.50,RK0128,TW,No,EA,2.00,4.00,4.00,4.00,No,Surly Front Rack Plate Kit #2 Unicrown/Mountain Bikes,,,,
RK0130,708752067967,Bicycle Mounted Rack Part,Surly,25222,Rack Parts,,,35.00,35.00,19.50,RK0130,TW,No,EA,0.30,8.00,3.75,0.50,No,Surly Rack Rear Upper Kit,,,,
RK0131,708752067974,Bicycle Mounted Rack Part,Surly,25222,Rack Parts,,,28.00,28.00,15.50,RK0131,TW,No,EA,0.25,7.00,2.60,0.60,No,Surly Rack Rear Lower Kit,,,,
RK0132,708752067981,Bicycle Mounted Rack Part,Surly,25222,Rack Parts,,,15.00,15.00,8.25,,TW,No,EA,0.20,2.10,1.80,0.60,No,Surly Rack Rear Tube Blocks,,,,
RK0133,708752067998,Bicycle Mounted Rack Part,Surly,25222,Rack Parts,,,8.00,8.00,4.00,RK0133,TW,No,EA,0.15,9.50,2.60,0.40,No,Surly Rack Rear Upper Tubes,,,,
RK0134,708752068001,Bicycle Mounted Rack Part,Surly,25222,Rack Parts,,,6.00,6.00,3.00,RK0134,TW,No,EA,0.15,7.10,2.60,0.40,No,Surly Rack Rear Lower Tubes,,,,
RK0135,708752071735,Bicycle Mounted Rack Part,Surly,25222,Rack Parts,,,10.00,10.00,5.00,RK0135,TW,No,EA,0.18,10.00,0.50,0.25,No,Surly Rack Upper Rack Struts 240mm Long Pair,,,,
RK0136,708752103504,Bicycle Mounted Rack Part,Surly,25222,Rack Parts,,,8.00,8.00,4.00,RU-320-7,TW,No,EA,0.25,4.00,3.25,0.75,No,Surly Front Rack Lower Offset Sliding Mounting Plate,,,,
RK0137,708752113589,Bicycle Mounted Rack Part,Surly,25222,Rack Parts,,,8.00,8.00,4.00,RU-320-6,TW,No,EA,0.25,9.00,3.00,1.00,No,Surly Front Rack Upper Offset Sliding Mounting Plate for Lugged Forks,,,,
RK0138,708752113572,Bicycle Mounted Rack Part,Surly,25222,Rack Parts,,,8.00,8.00,4.00,RU-320-8,TW,No,EA,0.25,9.00,3.00,1.00,No,Surly Front Rack Upper Non-Offset Sliding Mounting Plate for Uni-Crown Forks,,,,
RK0139,708752113565,Bicycle Mounted Rack Part,Surly,MSURLY56,Stock Kit,,,12.50,12.50,6.00,DRAWING#04-000671,TW,No,EA,0.25,9.00,3.00,1.00,No,Surly Front Rack Plate Kit #3 Additional Front Unicrown Hardware,,,,
RK0140,708752108158,Front Mount Rack,Surly,MSURLY13,8-Pack,,Silver,110.00,110.00,65.00,RU-9239 04-,TW,No,EA,4.00,21.00,13.50,7.00,No,Surly 8-pack Rack Silver,,,,
RK0141,708752108165,Front Mount Rack,Surly,MSURLY13,8-Pack,,Black,110.00,110.00,65.00,RU-9239 04-,TW,No,EA,2.19,11.50,8.75,7.00,No,Surly 8-pack Rack Black,,,2018-05-01,
RK0141,708752108165,Front Mount Rack,Surly,MSURLY13,8-Pack,,Silver,110.00,110.00,65.00,RU-9239 04-,TW,No,EA,2.19,11.50,8.75,7.00,No,Surly 8-pack Rack Black,,,2018-05-01,
RK0145,708752108172,Front Mount Rack,Surly,MSURLY14,24-Pack,,Black,150.00,150.00,90.00,RU-9240 04-,TW,No,EA,4.00,21.00,13.50,7.00,No,Surly 24-pack Rack Silver,,,,
RK0145,708752108172,Front Mount Rack,Surly,MSURLY14,24-Pack,,Silver,150.00,150.00,90.00,RU-9240 04-,TW,No,EA,4.00,21.00,13.50,7.00,No,Surly 24-pack Rack Silver,,,,
RK0146,708752108189,Front Mount Rack,Surly,MSURLY14,24-Pack,,Black,150.00,150.00,90.00,RU-9240 04-,TW,No,EA,3.08,16.50,11.50,8.75,No,Surly 24-pack Rack Black,,,,
RK0146,708752108189,Front Mount Rack,Surly,MSURLY14,24-Pack,,Silver,150.00,150.00,90.00,RU-9240 04-,TW,No,EA,3.08,16.50,11.50,8.75,No,Surly 24-pack Rack Black,,,,
RK0147,708752229143,Rear Mount Rack,Surly,E2049,Standard Rear Disc Rack,,Black,160.00,160.00,96.00,RU-9341-150,TW,No,EA,3.53,15.75,13.25,6.75,No,Surly Rear Disc Rack Standard Black,,,2018-04-27,
RK0148,708752229167,Rear Mount Rack,Surly,E2048,Wide Rear Disc Rack,,Black,160.00,160.00,96.00,RU-9341-200,TW,No,EA,3.74,16.00,8.75,12.75,No,Surly Rear Disc Rack Wide Black,,,,
RM0032,708752095687,Rim,Surly,27232,Marge Lite,,Polished,135.00,135.00,80.00,14/15 AQ-7 POLISHED,TW,No,EA,1.65,26.00,26.00,3.00,No,Surly Marge Lite Rim 26 32h Polished,,,,
RM0040,708752071766,Rim,Surly,27233,Clown Shoe,,Black,170.00,170.00,102.00,14/15 AQ-8,TW,No,EA,2.19,22.50,22.50,4.00,No,Surly Clown Shoe Rim 26 32h Black,,,,
RM0051,708752085800,Rim,Surly,29888,Rabbit Hole,,Polished,135.00,135.00,80.00,14/15 AQ-9 SILVER,TW,No,EA,1.60,25.00,25.00,2.00,No,Surly Rabbit Hole Rim: 29+ x 50mm 32h Polished,,,,
RM0060,708752095731,Rim,Surly,29888,Rabbit Hole,,Black,115.00,115.00,69.00,14/15 AQ-9-26,TW,No,EA,1.50,22.50,22.50,2.75,No,Surly Rabbit Hole Rim: 26+ x 50mm 32h Black,,,,
RM0062,708752095748,Rim,Surly,29888,Rabbit Hole,,Polished,135.00,135.00,80.00,14/15 AQ-9-26,TW,No,EA,1.50,22.50,22.50,2.75,No,Surly Rabbit Hole Rim: 26+ x 50mm 32h Polished,,,,
RM0064,708752095755,Rim,Surly,29888,Rabbit Hole,,Anodized Gold,125.00,125.00,75.00,14 AQ-9-26,TW,No,EA,1.50,22.50,22.50,2.75,No,Surly Rabbit Hole Rim: 26+ x 50mm 32h Anno Gold,,,,
RM0066,708752095762,Rim,Surly,29888,Rabbit Hole,,Canvas Green,120.00,120.00,72.00,14 AQ-9-26,TW,No,EA,1.50,22.50,22.50,2.75,No,Surly Rabbit Hole Rim: 26+ x 50mm 32h Canvas Green,,,,
RM0068,708752099777,Rim,Surly,29888,Rabbit Hole,,Annodized ,125.00,125.00,75.00,AQ-?,TW,No,EA,1.50,22.50,22.50,2.75,No,Surly Rabbit Hole Rim: 26+ x 50mm 32h Anno Bronze,,,,
RM0270,708752128033,Rim,Surly,K2617,My Other Brother Darryl,,Black,150.00,150.00,90.00,RM0270,TW,No,EA,2.06,22.75,22.75,3.50,No,Surly My Other Brother Darryl Rim 80mm Black Dual,,,,
RM0275,708752128026,Rim,Surly,K2617,My Other Brother Darryl,,Polished,150.00,150.00,90.00,RM0275,TW,No,EA,2.06,22.75,22.75,3.50,No,Surly My Other Brother Darryl Rim 80mm Polished Dual,,,,
RM0280,708752128019,Rim,Surly,K2617,My Other Brother Darryl,,Black,150.00,150.00,90.00,RM0280,TW,No,EA,2.06,22.75,22.75,3.50,No,Surly My Other Brother Darryl Rim 80mm Black Symmetric,,,,
RM0285,708752128002,Rim,Surly,K2617,My Other Brother Darryl,,Black,150.00,150.00,90.00,RM0285,TW,No,EA,2.06,22.75,22.75,3.50,No,Surly My Other Brother Darryl Rim 80mm Polished Symmetric,,,,
RS0065,708752096011,Rim Strips and Tape,Surly,K4487,Rabbit Hole,,,5.00,5.00,2.50,,TW,No,EA,1.10,5.00,3.00,2.00,No,Surly Rim Strip: For 26+ Rabbit Hole Rim PVC 38mm wide Black,,,,
RS0066,708752105348,Rim Strips and Tape,Surly,K4487,Rabbit Hole,,,5.00,5.00,2.50,,TW,No,EA,1.10,5.00,3.00,2.00,No,Surly Rim Strip: For 26+ Rabbit Hole Rim PVC 38mm wide White,,,,
RS0067,708752105355,Rim Strips and Tape,Surly,K4487,Rabbit Hole,,,5.00,5.00,2.50,,TW,No,EA,0.14,4.00,2.75,1.00,No,Surly Rim Strip: For 26+ Rabbit Hole Rim PVC 38mm wide Blue,,,,
RS0068,708752105362,Rim Strips and Tape,Surly,K4487,Rabbit Hole,,,5.00,5.00,2.50,,TW,No,EA,0.14,4.25,2.75,1.50,No,Surly Rim Strip: For 26+ Rabbit Hole Rim PVC 38mm wide Red,,,,
RS0069,708752105379,Rim Strips and Tape,Surly,K4487,Rabbit Hole,,,5.00,5.00,2.50,,TW,No,EA,0.10,4.25,2.75,0.75,No,Surly Rim Strip: For 26+ Rabbit Hole Rim PVC 38mm wide Orange,,,,
RS0130,708752158412,Rim Strips and Tape,Surly,K4486,Marge Lite/Rolling Darryl,,,5.00,5.00,2.50,JN2645S18O,TW,No,EA,0.15,3.50,2.75,0.50,No,Surly Rim Strip: For Marge Lite / Rolling Darryl Nylon 45mm wide Orange,,,,
RS0131,708752158429,Rim Strips and Tape,Surly,K4488,Other Brother Darryl,,,5.00,5.00,2.50,JN2650S4B,TW,No,EA,0.10,4.00,4.00,1.25,No,Surly Rim Strip: For Other Brother Darryl Rim Nylon 50mm wide Black,,,,
RS0132,708752158436,Rim Strips and Tape,Surly,K4488,Other Brother Darryl,,,5.00,5.00,2.50,JN2650S4W,TW,No,EA,0.10,4.25,4.00,0.75,No,Surly Rim Strip: For Other Brother Darryl Rim Nylon 50mm wide White,,,,
RS0133,708752158443,Rim Strips and Tape,Surly,K4488,Other Brother Darryl,,,5.00,5.00,2.50,JN2650S4B,TW,No,EA,0.15,4.00,3.25,1.00,No,Surly Rim Strip: For Other Brother Darryl Rim Nylon 50mm wide Blue,,,,
RS0134,708752158450,Rim Strips and Tape,Surly,K4488,Other Brother Darryl,,,5.00,5.00,2.50,JN2650S4R,TW,No,EA,0.15,4.00,3.25,1.00,No,Surly Rim Strip: For Other Brother Darryl Rim Nylon 50mm wide Red,,,,
RS0135,708752158467,Rim Strips and Tape,Surly,K4488,Other Brother Darryl,,,5.00,5.00,2.50,JN2650S4O,TW,No,EA,0.15,4.00,3.25,1.00,No,Surly Rim Strip: For Other Brother Darryl Rim Nylon 50mm wide Orange,,,,
RS0136,708752158474,Rim Strips and Tape,Surly,K4489,Clown Shoe,,,5.00,5.00,2.50,JN2665S18B,TW,No,EA,0.15,4.25,4.00,1.00,No,Surly Rim Strip: For Clown Shoe Rim Nylon 65mm wide Black,,,,
RS0137,708752158481,Rim Strips and Tape,Surly,K4489,Clown Shoe,,,5.00,5.00,2.50,JN2665S18W,TW,No,EA,0.20,4.00,3.75,1.50,No,Surly Rim Strip: For Clown Shoe Rim Nylon 65mm wide White,,,,
RS0141,708752158528,Rim Strips and Tape,Surly,K4487,Rabbit Hole,,,5.00,5.00,2.50,JN2933S20B,TW,No,EA,0.10,4.75,2.75,1.25,No,Surly Rim Strip: For 29+ Rabbit Hole Rim Nylon 33mm wide Black,,,,
RS0149,708752158603,Rim Strips and Tape,Surly,K4487,Rabbit Hole,,,5.00,5.00,2.50,RS0149,TW,No,EA,0.10,4.00,2.75,1.50,No,Surly Rim Strip: For 26+ Rabbit Hole Rim Nylon 33mm wide Red,,,,
